Channel_DF_image	Count_SSC	DefinedGrid_Grid_Columns	DefinedGrid_Grid_Rows	DefinedGrid_Grid_XLocationOfLowestXSpot	DefinedGrid_Grid_XSpacing	DefinedGrid_Grid_YLocationOfLowestYSpot	DefinedGrid_Grid_YSpacing	ExecutionTime_01Images	ExecutionTime_02Metadata	ExecutionTime_03NamesAndTypes	ExecutionTime_04Groups	ExecutionTime_05DefineGrid	ExecutionTime_06IdentifyObjectsInGrid	ExecutionTime_07OverlayOutlines	ExecutionTime_08MeasureGranularity	ExecutionTime_09MeasureObjectIntensityDistribution	ExecutionTime_10MeasureTexture	ExecutionTime_11MeasureObjectIntensity	ExecutionTime_12MeasureObjectSizeShape	FileName_DF_image	Frame_DF_image	Granularity_1_DF_image	Granularity_2_DF_image	Granularity_3_DF_image	Granularity_4_DF_image	Granularity_5_DF_image	Group_Index	Group_Number	Height_DF_image	ImageNumber	ImageSet_ImageSet	MD5Digest_DF_image	Metadata_FileLocation	Metadata_Frame	Metadata_Series	ModuleError_01Images	ModuleError_02Metadata	ModuleError_03NamesAndTypes	ModuleError_04Groups	ModuleError_05DefineGrid	ModuleError_06IdentifyObjectsInGrid	ModuleError_07OverlayOutlines	ModuleError_08MeasureGranularity	ModuleError_09MeasureObjectIntensityDistribution	ModuleError_10MeasureTexture	ModuleError_11MeasureObjectIntensity	ModuleError_12MeasureObjectSizeShape	PathName_DF_image	ProcessingStatus	Scaling_DF_image	Series_DF_image	Texture_AngularSecondMoment_DF_image_3_0	Texture_AngularSecondMoment_DF_image_3_135	Texture_AngularSecondMoment_DF_image_3_45	Texture_AngularSecondMoment_DF_image_3_90	Texture_Contrast_DF_image_3_0	Texture_Contrast_DF_image_3_135	Texture_Contrast_DF_image_3_45	Texture_Contrast_DF_image_3_90	Texture_Correlation_DF_image_3_0	Texture_Correlation_DF_image_3_135	Texture_Correlation_DF_image_3_45	Texture_Correlation_DF_image_3_90	Texture_DifferenceEntropy_DF_image_3_0	Texture_DifferenceEntropy_DF_image_3_135	Texture_DifferenceEntropy_DF_image_3_45	Texture_DifferenceEntropy_DF_image_3_90	Texture_DifferenceVariance_DF_image_3_0	Texture_DifferenceVariance_DF_image_3_135	Texture_DifferenceVariance_DF_image_3_45	Texture_DifferenceVariance_DF_image_3_90	Texture_Entropy_DF_image_3_0	Texture_Entropy_DF_image_3_135	Texture_Entropy_DF_image_3_45	Texture_Entropy_DF_image_3_90	Texture_Gabor_DF_image_3	Texture_InfoMeas1_DF_image_3_0	Texture_InfoMeas1_DF_image_3_135	Texture_InfoMeas1_DF_image_3_45	Texture_InfoMeas1_DF_image_3_90	Texture_InfoMeas2_DF_image_3_0	Texture_InfoMeas2_DF_image_3_135	Texture_InfoMeas2_DF_image_3_45	Texture_InfoMeas2_DF_image_3_90	Texture_InverseDifferenceMoment_DF_image_3_0	Texture_InverseDifferenceMoment_DF_image_3_135	Texture_InverseDifferenceMoment_DF_image_3_45	Texture_InverseDifferenceMoment_DF_image_3_90	Texture_SumAverage_DF_image_3_0	Texture_SumAverage_DF_image_3_135	Texture_SumAverage_DF_image_3_45	Texture_SumAverage_DF_image_3_90	Texture_SumEntropy_DF_image_3_0	Texture_SumEntropy_DF_image_3_135	Texture_SumEntropy_DF_image_3_45	Texture_SumEntropy_DF_image_3_90	Texture_SumVariance_DF_image_3_0	Texture_SumVariance_DF_image_3_135	Texture_SumVariance_DF_image_3_45	Texture_SumVariance_DF_image_3_90	Texture_Variance_DF_image_3_0	Texture_Variance_DF_image_3_135	Texture_Variance_DF_image_3_45	Texture_Variance_DF_image_3_90	URL_DF_image	Width_DF_image
-1	225.0	15	15	27	55.0	27	55.0	0.0	0	0.44	0.0	0.05	0.25	0.44	5.34	13.81	6.57	1.32	12.83	ch4_CP0044.tif	0	1.12914383992	1.77584156584	3.34552521046	4.35572581085	3.95699340487	80	1	825	80	eLsa8ueJG01rgyytIRfNJiZ6QBXgihTmFWAwgZyIWeWCGPBqFxJQQAY4oIE0MPjtAJMNnxA=	3186ad2906f14a898c4f0a0be914e74d	file:/Volumes/MoritzBertholdHD/CellData/featureExtractionCellProfiler/extracted_tifs_montages_ex3/-%2B/ch4_CP0044.tif	0	0	0	0	0	0	0	0	0	0	0	0	0	0	/Volumes/MoritzBertholdHD/CellData/featureExtractionCellProfiler/extracted_tifs_montages_ex3/-+	Done	65535	0	0.683953389023	0.661657161282	0.662229600296	0.682968052452	0.158876354789	0.234941185525	0.230957074609	0.162197154022	0.704487256338	0.563766095437	0.571165226713	0.698051781079	0.378622252714	0.46346643775	0.460746956584	0.383457518645	0.144687211793	0.209383526265	0.20586105005	0.147484750062	0.823748135521	0.885514240326	0.883692724109	0.826813512218	0.103459031797	-0.375957990092	-0.256963349222	-0.26026901939	-0.368972764547	0.563256309942	0.479438492301	0.482349362685	0.558882466041	0.944283045493	0.92727299936	0.927769791357	0.943323155203	2.36948757649	2.37027367823	2.37027367823	2.36920445329	0.712771512809	0.738689764799	0.738377843807	0.714254889751	0.916381680945	0.842192458296	0.846176569212	0.912137529754	0.268969718162	0.269442920802	0.269754165188	0.268897919329	file:/Volumes/MoritzBertholdHD/CellData/featureExtractionCellProfiler/extracted_tifs_montages_ex3/-%2B/ch4_CP0044.tif	825
-1	225.0	15	15	27	55.0	27	55.0	0.00999999999999	0	0.44	0.0	0.0599999999999	0.24	0.43	5.4	13.94	6.65	1.29	12.82	ch4_CP0045.tif	0	1.1879916708	1.99253665712	3.25602275805	4.18510863228	3.8847930101	81	1	825	81	eLsa8ueJG01rgyytIRfNJqZ6QBXgihTmFWAwgZyIWeWCGPBqFxJQQAY4oIE0MPjtAJNanxE=	ad99b55483e92c534dbedbadaa934853	file:/Volumes/MoritzBertholdHD/CellData/featureExtractionCellProfiler/extracted_tifs_montages_ex3/-%2B/ch4_CP0045.tif	0	0	0	0	0	0	0	0	0	0	0	0	0	0	/Volumes/MoritzBertholdHD/CellData/featureExtractionCellProfiler/extracted_tifs_montages_ex3/-+	Done	65535	0	0.834224822806	0.819608462957	0.819548005481	0.834363884988	0.0769755953698	0.106293770461	0.104571071684	0.0755378603554	0.598283233645	0.446456391392	0.455430779975	0.606032246642	0.239536588488	0.291783350457	0.291134137038	0.238282803157	0.072958224599	0.0994133104921	0.0977445211256	0.0715824956052	0.449150052074	0.481796875394	0.481590486259	0.448335135686	0.0642430546341	-0.31330631057	-0.193485308478	-0.193835449188	-0.315898075146	0.392255648082	0.313191168751	0.313783292261	0.393756727067	0.969625029006	0.960782562142	0.96083586151	0.969776394802	2.14815453808	2.14843181132	2.14843181132	2.14813241908	0.394623678111	0.411805209031	0.411920008547	0.394599978444	0.306256381928	0.277754584017	0.279477282794	0.307933657316	0.0959866532466	0.0959582829517	0.0963168079827	0.0959929321855	file:/Volumes/MoritzBertholdHD/CellData/featureExtractionCellProfiler/extracted_tifs_montages_ex3/-%2B/ch4_CP0045.tif	825
-1	225.0	15	15	27	55.0	27	55.0	0.0	0	0.36	0.0	0.0599999999999	0.26	0.41	5.41	13.65	4.72	0.95	12.83	ch4_CP0046.tif	0	1.16523059249	2.08776467679	3.82601607457	4.68676107149	4.30803299423	82	1	825	82	eLsa8ueJG01rgyytIRfNJmZ6QBXgihTmFWAwgZyIWeWCGPBqFxJQQAY4oIE0MPjtAJOnnxI=	00dfd5af4d40a9ac33f501d20f42e668	file:/Volumes/MoritzBertholdHD/CellData/featureExtractionCellProfiler/extracted_tifs_montages_ex3/-%2B/ch4_CP0046.tif	0	0	0	0	0	0	0	0	0	0	0	0	0	0	/Volumes/MoritzBertholdHD/CellData/featureExtractionCellProfiler/extracted_tifs_montages_ex3/-+	Done	65535	0	0.834697024596	0.819279353386	0.820078387819	0.834051421635	0.0797552163976	0.114852505017	0.113778038255	0.081704637617	0.650329243618	0.497951144738	0.502648015166	0.641665140153	0.23811038119	0.29574839579	0.292889969506	0.24179146735	0.075771980696	0.107630810622	0.106740786932	0.0775517412547	0.459612585749	0.496607924187	0.494932999268	0.461716664957	0.0201372869471	-0.345833475013	-0.216705774679	-0.222636114193	-0.337594624291	0.4181835055	0.337248111853	0.341613909578	0.413630557107	0.970039202406	0.960395382336	0.960917829728	0.969459435507	2.1596932832	2.16017250667	2.16017250667	2.1596254516	0.404032081823	0.423636242687	0.422703129689	0.404772790898	0.376417984521	0.342682630183	0.343757096946	0.374319169601	0.114058169312	0.114421249908	0.114451076533	0.114058169312	file:/Volumes/MoritzBertholdHD/CellData/featureExtractionCellProfiler/extracted_tifs_montages_ex3/-%2B/ch4_CP0046.tif	825
-1	225.0	15	15	27	55.0	27	55.0	0.00999999999999	0	0.32	0.0	0.0400000000002	0.18	0.28	5.96	12.46	6.79	1.13	12.3	ch4_CP0047.tif	0	1.1938231157	1.92788750533	3.50611284707	4.19910517529	4.31948161497	83	1	825	83	eLsa8ueJG01rgyytIRfNJuZ6QBXgihTmFWAwgZyIWeWCGPBqFxJQQAY4oIE0MPjtAJP0nxM=	05579b624778a2d6a795edcd78f29f92	file:/Volumes/MoritzBertholdHD/CellData/featureExtractionCellProfiler/extracted_tifs_montages_ex3/-%2B/ch4_CP0047.tif	0	0	0	0	0	0	0	0	0	0	0	0	0	0	/Volumes/MoritzBertholdHD/CellData/featureExtractionCellProfiler/extracted_tifs_montages_ex3/-+	Done	65535	0	0.855510478332	0.841499135775	0.841244694001	0.853353450244	0.0660502838605	0.0924130214716	0.0947602725534	0.069896040699	0.611099832506	0.456507710084	0.44270172136	0.58882979343	0.213055164191	0.263809165342	0.264820719556	0.220619216506	0.063102361535	0.0871711589493	0.0894452936523	0.0666585540378	0.399151454098	0.430717727456	0.431415911907	0.404323377562	0.0522094878438	-0.327580515012	-0.197595028939	-0.194793802323	-0.306606853568	0.380528096609	0.300314160134	0.298190158571	0.369146026315	0.973978115987	0.96571413493	0.965619997889	0.972780193624	2.12835213448	2.1285630561	2.1285630561	2.12843766128	0.352736395029	0.370151156834	0.370365783162	0.355904874603	0.273626739675	0.247657165839	0.245309914757	0.27008933083	0.0848319935277	0.085229453578	0.0850543137372	0.0851202343743	file:/Volumes/MoritzBertholdHD/CellData/featureExtractionCellProfiler/extracted_tifs_montages_ex3/-%2B/ch4_CP0047.tif	825
-1	225.0	15	15	27	55.0	27	55.0	0.0	0	0.2	0.0	0.03	0.17	0.31	6.1	12.55	6.8	1.18	12.28	ch4_CP0048.tif	0	1.01592572013	1.94890987204	3.81613994419	4.58217409539	4.36409763143	84	1	825	84	eLsa8ueJG01rgyytIRfNJhZ6QBXgihTmFWAwgZyIWeWCGPBqFxJQQAY4oIE0MPjtAJRBnxQ=	852c12c36536cd0a0227edb780a30012	file:/Volumes/MoritzBertholdHD/CellData/featureExtractionCellProfiler/extracted_tifs_montages_ex3/-%2B/ch4_CP0048.tif	0	0	0	0	0	0	0	0	0	0	0	0	0	0	/Volumes/MoritzBertholdHD/CellData/featureExtractionCellProfiler/extracted_tifs_montages_ex3/-+	Done	65535	0	0.688720605383	0.66513187397	0.664807324244	0.687968316798	0.162561380226	0.239736326448	0.24076787374	0.168739954287	0.686046965761	0.537829606515	0.535873743768	0.673846305614	0.391838683835	0.478846377425	0.479148827166	0.396856574198	0.146967239412	0.211750964846	0.212724547598	0.152551740119	0.815101937959	0.876075948437	0.876554940168	0.818371660515	0.0361709693394	-0.339234117278	-0.218414207566	-0.217242711138	-0.332194293483	0.532337862211	0.439684804423	0.438844767423	0.527624250744	0.941258496822	0.923418600366	0.923396181106	0.940444247248	2.35282017253	2.35371268226	2.3537260021	2.35269925533	0.701074655413	0.7262744731	0.726755594983	0.701460481908	0.873015529632	0.797700369352	0.796739318109	0.865984419396	0.259045892313	0.259529170317	0.259833306432	0.259002178084	file:/Volumes/MoritzBertholdHD/CellData/featureExtractionCellProfiler/extracted_tifs_montages_ex3/-%2B/ch4_CP0048.tif	825
-1	225.0	15	15	27	55.0	27	55.0	0.0	0	0.34	0.0	0.04	0.18	0.29	5.94	12.62	6.75	1.16	12.22	ch4_CP0049.tif	0	1.22760874009	2.21891439926	4.02309245532	5.08047482883	4.83975869009	85	1	825	85	eLsa8ueJG01rgyytIRfNJpZ6QBXgihTmFWAwgZyIWeWCGPBqFxJQQAY4oIE0MPjtAJSOnxU=	57589218c5bf229c4dbe5c149b3dd188	file:/Volumes/MoritzBertholdHD/CellData/featureExtractionCellProfiler/extracted_tifs_montages_ex3/-%2B/ch4_CP0049.tif	0	0	0	0	0	0	0	0	0	0	0	0	0	0	/Volumes/MoritzBertholdHD/CellData/featureExtractionCellProfiler/extracted_tifs_montages_ex3/-+	Done	65535	0	0.880350713784	0.868310819054	0.868256317181	0.87947900012	0.0525562191256	0.0728713422251	0.0731584586878	0.0542815011428	0.562416480028	0.39211204703	0.389715506206	0.545956252989	0.186692505607	0.230494922412	0.231270335909	0.190777372214	0.0504874214624	0.069247333729	0.0695019472352	0.0520915951447	0.333618839864	0.359203572728	0.359460825369	0.335586259444	0.0337213955707	-0.297254082715	-0.166186982669	-0.165089573015	-0.283093006876	0.331715218828	0.251233611328	0.250272413988	0.323786295563	0.977936704736	0.971121494353	0.970994652991	0.977331332894	2.09804468038	2.0979866328	2.0979866328	2.09771436998	0.295733679141	0.309969677581	0.309997071901	0.296588610905	0.187654806822	0.166880525535	0.166593409072	0.184820404444	0.0600995079856	0.0597708318326	0.059864692889	0.0596556972571	file:/Volumes/MoritzBertholdHD/CellData/featureExtractionCellProfiler/extracted_tifs_montages_ex3/-%2B/ch4_CP0049.tif	825
-1	225.0	15	15	27	55.0	27	55.0	0.0	0	0.4	0.0	0.0599999999999	0.23	0.39	5.54	13.34	4.95	0.82	12.79	ch4_CP0050.tif	0	1.19972069087	2.19467043079	4.11001583597	5.18124283718	4.76370565045	86	1	825	86	eLsa8ueJG01rgyytIRfNpgZ6QBXgihTmFWAwgZyIWeWCGPBqFxJQQAY4oIE0MPjtAJInnw0=	4fe2771bad504c58dca830fdf3719f98	file:/Volumes/MoritzBertholdHD/CellData/featureExtractionCellProfiler/extracted_tifs_montages_ex3/-%2B/ch4_CP0050.tif	0	0	0	0	0	0	0	0	0	0	0	0	0	0	/Volumes/MoritzBertholdHD/CellData/featureExtractionCellProfiler/extracted_tifs_montages_ex3/-+	Done	65535	0	0.790614657925	0.772381525351	0.772221628264	0.789708519902	0.108874142889	0.156092196944	0.155583083216	0.109674850697	0.631506776796	0.47269810747	0.474418539224	0.62855108185	0.293028924019	0.358146592968	0.358270198359	0.295756374718	0.101893154143	0.143810567187	0.143302765547	0.102522053827	0.566732345418	0.609516170024	0.609602482389	0.568850095123	0.0384189759097	-0.326369467003	-0.203068164186	-0.202753106704	-0.319716364375	0.445355792191	0.358887727671	0.358677997247	0.441413868576	0.960652347837	0.94893345992	0.948870626276	0.960146872628	2.20827398068	2.20875586813	2.20875586813	2.20823121728	0.492156269641	0.513113777173	0.513393523331	0.493128119144	0.482041104025	0.435948399745	0.436457513472	0.480848268591	0.147774617343	0.148182289597	0.148274199239	0.147848155382	file:/Volumes/MoritzBertholdHD/CellData/featureExtractionCellProfiler/extracted_tifs_montages_ex3/-%2B/ch4_CP0050.tif	825
-1	225.0	15	15	27	55.0	27	55.0	0.0	0	0.2	0.0	0.0300000000001	0.16	0.28	5.35	13.86	6.99	1.4	10.12	ch4_CP0051.tif	0	1.17397129481	2.22989884361	4.01360727358	5.11565935434	4.89343725233	87	1	825	87	eLsa8ueJG01rgyytIRfNpoZ6QBXgihTmFWAwgZyIWeWCGPBqFxJQQAY4oIE0MPjtAJJ0nw4=	2273b80e12ba392ae4173b011551bf80	file:/Volumes/MoritzBertholdHD/CellData/featureExtractionCellProfiler/extracted_tifs_montages_ex3/-%2B/ch4_CP0051.tif	0	0	0	0	0	0	0	0	0	0	0	0	0	0	/Volumes/MoritzBertholdHD/CellData/featureExtractionCellProfiler/extracted_tifs_montages_ex3/-+	Done	65535	0	0.794682680321	0.776690910963	0.77620798312	0.793218517056	0.108397847084	0.156735989013	0.156392633243	0.112854088329	0.626225920348	0.459177076063	0.460359606696	0.609735067464	0.291478905566	0.357095248349	0.357350787952	0.297449643593	0.101511894303	0.144528055255	0.144173577425	0.105561938259	0.558285146298	0.600056942436	0.600614116233	0.561908661036	0.0685720183183	-0.319310535182	-0.194757295193	-0.193323639542	-0.306986197073	0.43734473219	0.348769567961	0.347363337911	0.429583777654	0.960960473818	0.949205723328	0.949118525546	0.959945832721	2.20322937403	2.20337021448	2.20337021448	2.20295214923	0.484044042523	0.504390694059	0.504966374149	0.485754549721	0.47161974146	0.422881236418	0.423224592187	0.46548888859	0.144893481178	0.145370249846	0.145147698003	0.144939191165	file:/Volumes/MoritzBertholdHD/CellData/featureExtractionCellProfiler/extracted_tifs_montages_ex3/-%2B/ch4_CP0051.tif	825
-1	225.0	15	15	27	55.0	27	55.0	0.0	0	0.22	0.0	0.0500000000001	0.23	0.44	5.29	13.93	7.1	1.33	9.97	ch4_CP0052.tif	0	1.1707211663	2.00475227397	3.81598823926	4.57452829734	4.47850589303	88	1	825	88	eLsa8ueJG01rgyytIRfNpkZ6QBXgihTmFWAwgZyIWeWCGPBqFxJQQAY4oIE0MPjtAJLBnw8=	9cc87fd1323830d11c021a033f778cce	file:/Volumes/MoritzBertholdHD/CellData/featureExtractionCellProfiler/extracted_tifs_montages_ex3/-%2B/ch4_CP0052.tif	0	0	0	0	0	0	0	0	0	0	0	0	0	0	/Volumes/MoritzBertholdHD/CellData/featureExtractionCellProfiler/extracted_tifs_montages_ex3/-+	Done	65535	0	0.769952488448	0.749889490003	0.751695593665	0.770021451361	0.12295362383	0.176122270174	0.170889054647	0.119230258792	0.62375552224	0.462441515348	0.478413176924	0.635729852721	0.315024484162	0.38554983338	0.379955120557	0.314813800863	0.114414245067	0.161004966387	0.15639836584	0.11075046023	0.613776819469	0.660237146213	0.656568234457	0.613382605157	0.0743533160629	-0.31832718833	-0.194365094357	-0.204447488932	-0.319675377564	0.455385096936	0.364176844366	0.372781415068	0.456422119434	0.956729696968	0.943610575655	0.944661256923	0.95660626727	2.23050210131	2.23110951273	2.23110951273	2.23062744231	0.531068074327	0.553358289495	0.55172089679	0.531256730871	0.530629011332	0.479143552046	0.484376767573	0.535394629541	0.163172415069	0.164167361413	0.163719313505	0.163782700339	file:/Volumes/MoritzBertholdHD/CellData/featureExtractionCellProfiler/extracted_tifs_montages_ex3/-%2B/ch4_CP0052.tif	825
-1	225.0	15	15	27	55.0	27	55.0	0.0	0	0.18	0.00999999999999	0.0500000000001	0.25	0.42	5.2	14.0	7.06	1.31	9.95	ch4_CP0053.tif	0	1.21040826595	2.11046613883	3.65769001487	4.37064761024	4.30782887301	89	1	825	89	eLsa8ueJG01rgyytIRfNpsZ6QBXgihTmFWAwgZyIWeWCGPBqFxJQQAY4oIE0MPjtAJMOnxA=	aec87cdbf4d6abfe27195aa9e159725a	file:/Volumes/MoritzBertholdHD/CellData/featureExtractionCellProfiler/extracted_tifs_montages_ex3/-%2B/ch4_CP0053.tif	0	0	0	0	0	0	0	0	0	0	0	0	0	0	/Volumes/MoritzBertholdHD/CellData/featureExtractionCellProfiler/extracted_tifs_montages_ex3/-+	Done	65535	0	0.799725743519	0.782646469978	0.783023428306	0.799557159809	0.104934011649	0.149205841784	0.147136827274	0.103671754037	0.647398698745	0.50001207616	0.506945515619	0.65164364511	0.283039536039	0.345928219988	0.344277260988	0.284718114165	0.0985634696739	0.138037668572	0.136134447837	0.0972232957752	0.548246601229	0.589173614016	0.588196747308	0.548766099361	0.0312827352547	-0.332621638571	-0.211610438732	-0.214416788292	-0.331076351016	0.443333132328	0.36079888535	0.363143321216	0.442470338344	0.962497206618	0.951315309761	0.951583521921	0.96210327401	2.20137285261	2.20189615264	2.20189615264	2.20138759861	0.476993060769	0.497445060671	0.497187392867	0.477498655009	0.490265165338	0.447631926536	0.449700941045	0.491533280645	0.148827160195	0.149227443748	0.149282320964	0.148846571998	file:/Volumes/MoritzBertholdHD/CellData/featureExtractionCellProfiler/extracted_tifs_montages_ex3/-%2B/ch4_CP0053.tif	825
-1	225.0	15	15	27	55.0	27	55.0	0.00999999999999	0	0.39	0.0	0.0700000000001	0.23	0.41	5.7	12.48	5.1	0.64	8.69	ch4_CP0054.tif	0	1.19627984113	2.02573757123	3.72029761225	4.61896459599	4.51261471263	90	1	825	90	eLsa8ueJG01rgyytIRfNpiZ6QBXgihTmFWAwgZyIWeWCGPBqFxJQQAY4oIE0MPjtAJNbnxE=	b060a893d8a83cf07de9ea0e08a6a75b	file:/Volumes/MoritzBertholdHD/CellData/featureExtractionCellProfiler/extracted_tifs_montages_ex3/-%2B/ch4_CP0054.tif	0	0	0	0	0	0	0	0	0	0	0	0	0	0	/Volumes/MoritzBertholdHD/CellData/featureExtractionCellProfiler/extracted_tifs_montages_ex3/-+	Done	65535	0	0.850900627773	0.837610349459	0.837329765944	0.851183086696	0.0710300081103	0.0980576719295	0.10078083838	0.0699771436998	0.621632165202	0.479069182596	0.46460340089	0.627337566964	0.224071600667	0.273092498203	0.274416862501	0.223483570656	0.0676597959993	0.0922888647208	0.0949113270426	0.0666359746966	0.416705505764	0.447308430565	0.448273773146	0.41614146644	0.113445621706	-0.323791908392	-0.204319479061	-0.20009987681	-0.326094055098	0.385816292786	0.311115673903	0.308296573585	0.38706165458	0.972241326092	0.964187948462	0.964048395865	0.972300254225	2.13680306717	2.13714399039	2.13714399039	2.13681191477	0.366423426794	0.382963620645	0.383182477047	0.365991453654	0.304424344245	0.278413304129	0.275690137678	0.30557506062	0.0939590919145	0.0940868080403	0.0942784457097	0.0939527287377	file:/Volumes/MoritzBertholdHD/CellData/featureExtractionCellProfiler/extracted_tifs_montages_ex3/-%2B/ch4_CP0054.tif	825
-1	225.0	15	15	27	55.0	27	55.0	0.00999999999999	0	0.18	0.0	0.03	0.16	0.27	4.09	10.23	5.32	0.94	13.45	ch4_CP0001.tif	0	1.31168200073	2.46837296321	4.39087924641	5.09870911342	4.76441609809	91	1	825	91	eLsa8ueJG01rgzatGRjqAeXB1SjMI8BAAjkQs8IFMeCVLiSYgAxwMANpYODbAQBgpZ6d	b93574916146693aeea97b13b9c3e665	file:/Volumes/MoritzBertholdHD/CellData/featureExtractionCellProfiler/extracted_tifs_montages_ex3/--/ch4_CP0001.tif	0	0	0	0	0	0	0	0	0	0	0	0	0	0	/Volumes/MoritzBertholdHD/CellData/featureExtractionCellProfiler/extracted_tifs_montages_ex3/--	Done	65535	0	0.804591770974	0.787314771757	0.787041695513	0.803848605605	0.0998127257981	0.140851344711	0.138885928925	0.100392243604	0.615051176398	0.457074810417	0.464651542718	0.612279434707	0.281183966221	0.342202750575	0.342426685528	0.283181096737	0.0935972931593	0.130099935461	0.128144338734	0.094062124791	0.529813132139	0.56833034603	0.568439689993	0.531077322873	0.0728722868235	-0.30719377358	-0.185920990473	-0.18540936521	-0.302226638895	0.418387712337	0.331639668483	0.33134588109	0.41516097327	0.962634694843	0.951762279346	0.951610022412	0.962255685219	2.18653100347	2.18673077948	2.18673077948	2.18636142446	0.460478876014	0.47980500718	0.480175266953	0.461296136747	0.418763657282	0.37800952934	0.379974945126	0.417465836194	0.129716139478	0.12980008105	0.129944656732	0.129621128364	file:/Volumes/MoritzBertholdHD/CellData/featureExtractionCellProfiler/extracted_tifs_montages_ex3/--/ch4_CP0001.tif	825
-1	225.0	15	15	27	55.0	27	55.0	0.0	0	0.19	0.0	0.0400000000001	0.18	0.28	4.14	10.36	5.34	1.16	13.44	ch4_CP0002.tif	0	1.14334307915	2.37430116513	4.1082703156	4.77885819119	4.89570353799	92	1	825	92	eLsa8ueJG01rgzatGRjpAeXB1SjMI8BAAjkQs8IFMeCVLiSYgAxwMANpYODbAQBg8p6e	531430961f610aba6136ed3d05d8e84c	file:/Volumes/MoritzBertholdHD/CellData/featureExtractionCellProfiler/extracted_tifs_montages_ex3/--/ch4_CP0002.tif	0	0	0	0	0	0	0	0	0	0	0	0	0	0	/Volumes/MoritzBertholdHD/CellData/featureExtractionCellProfiler/extracted_tifs_montages_ex3/--	Done	65535	0	0.81790105674	0.801463003644	0.801684807795	0.817686309058	0.0844695126447	0.120319557663	0.120884910698	0.0876634962766	0.628190827358	0.471593951566	0.469111306707	0.614048044943	0.257350427535	0.316240335579	0.316206852173	0.259889123759	0.0796044424307	0.111730631754	0.112291046338	0.0826525307397	0.489910809251	0.527292312779	0.527083319992	0.491526315671	0.0399527318389	-0.31841830587	-0.193257100673	-0.193955301978	-0.312789751598	0.411520056433	0.326756719778	0.32732733578	0.408372528409	0.966564655345	0.956354196829	0.956391300843	0.966260641224	2.16806458748	2.16847224442	2.16847224442	2.16807933348	0.43013462765	0.449025633514	0.448842136673	0.430013680243	0.369900722216	0.335085824925	0.33452047189	0.366607407405	0.113611350545	0.113962407994	0.114000120739	0.113697212559	file:/Volumes/MoritzBertholdHD/CellData/featureExtractionCellProfiler/extracted_tifs_montages_ex3/--/ch4_CP0002.tif	825
-1	225.0	15	15	27	55.0	27	55.0	0.0	0	0.29	0.0	0.0400000000001	0.2	0.28	4.23	10.36	5.37	1.21	13.34	ch4_CP0003.tif	0	1.17896736688	2.24716987395	3.92417056377	4.41431522682	4.15525776565	93	1	825	93	eLsa8ueJG01rgzatGRjrAeXB1SjMI8BAAjkQs8IFMeCVLiSYgAxwMANpYODbAQBhP56f	b9a340c6a1eb06ff861b00a92ec657ec	file:/Volumes/MoritzBertholdHD/CellData/featureExtractionCellProfiler/extracted_tifs_montages_ex3/--/ch4_CP0003.tif	0	0	0	0	0	0	0	0	0	0	0	0	0	0	/Volumes/MoritzBertholdHD/CellData/featureExtractionCellProfiler/extracted_tifs_montages_ex3/--	Done	65535	0	0.844869546446	0.830323366483	0.830194485896	0.843794599414	0.0697500552975	0.0970379644923	0.0969136460239	0.0715829831158	0.589994963326	0.429964652424	0.430694387825	0.578426209634	0.227729516876	0.279527579558	0.280221048931	0.232213548332	0.0662519559752	0.0909406476069	0.090779755967	0.0678998723084	0.42006431197	0.451365514833	0.451696260855	0.422520685742	0.0396287833131	-0.301876761575	-0.176413113089	-0.175158645269	-0.290162228509	0.372661639605	0.289359663562	0.288309949404	0.365554483456	0.971470067761	0.962796397045	0.9626628944	0.970724574716	2.13382142594	2.13391319019	2.13391319019	2.13360465974	0.370062181177	0.386640824821	0.386697750531	0.371262228382	0.270489673044	0.24342463757	0.243548956039	0.268015753755	0.0851295366748	0.0849941936276	0.0851339166704	0.0848482756756	file:/Volumes/MoritzBertholdHD/CellData/featureExtractionCellProfiler/extracted_tifs_montages_ex3/--/ch4_CP0003.tif	825
